order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,amount,Region,payment_method
ORD10239,CUST1238,Nikita Sharma,PROD339,Screen Protector,Electronics,9/2/2023,7,6070,42490,North,Credit Card
ORD10240,CUST1239,Anjali Mehta,PROD340,Pillow,Home Decor,9/3/2023,7,1193,8351,East,Debit Card
ORD10241,CUST1240,Manpreet Kaur,PROD341,Gaming Console,Electronics,9/4/2023,20,8004,160080,North,Credit Card
ORD10242,CUST1241,Kevin D'Costa,PROD342,USB Cable,Electronics,9/5/2023,10,6126,61260,West,COD
ORD10243,CUST1242,Chris Fernandes,PROD343,Sandals,Fashion,9/6/2023,1,9666,9666,South,UPI
ORD10244,CUST1243,Ayesha Siddiqui,PROD344,Jacket,Fashion,9/7/2023,11,7007,77077,North,Credit Card
ORD10245,CUST1244,Rekha Pandey,PROD345,Belt,Accessories,9/8/2023,1,1276,1276,East,Debit Card
ORD10246,CUST1245,Bharath Gaur,PROD346,Set Bed,Home Decor,9/9/2023,15,1860,27900,North,Credit Card
ORD10247,CUST1246,Megha Saxena,PROD347,Electric Kettle,Electronics,9/10/2023,18,2250,40500,West,COD
ORD10248,CUST1247,Vikram Patel,PROD348,LED Bulb,Electronics,9/11/2023,7,8320,58240,South,UPI
ORD10249,CUST1248,Harpreet Singh,PROD349,Eraser,Stationary,9/12/2023,8,5588,44704,North,Credit Card
ORD10250,CUST1249,Paul Joseph,PROD350,Thermos,Home,9/13/2023,19,1692,32148,East,Debit Card
ORD10251,CUST1250,Pooja Joshi,PROD351,Treadmill,Accessories,9/14/2023,19,259,4921,North,Credit Card
ORD10252,CUST1251,Jasleen Kaur,PROD352,Moisturizer,Skin Care,9/15/2023,10,3516,35160,West,COD
ORD10253,CUST1252,Rahul Sharma,PROD353,Board Game,Game,9/16/2023,3,1448,4344,South,UPI
ORD10254,CUST1253,Priya Verma,PROD354,Phone Case,Accessories,9/17/2023,16,9195,147120,North,Credit Card
ORD10255,CUST1254,Amit Singh,PROD355,Cushion,Home Decor,9/18/2023,12,7584,91008,East,Debit Card
ORD10256,CUST1255,Rahul Sharma,PROD356,Smartwatch,Accessories,9/19/2023,10,6118,61180,North,Credit Card
ORD10257,CUST1256,Neha Gupta,,Keyboard,Electronics,9/20/2023,4,9826,39304,West,COD
ORD10258,CUST1257,Rahul Sharma,PROD358,Flip Flops,Fashion,9/21/2023,15,6760,101400,South,UPI
ORD10259,CUST1258,Arjun Reddy,PROD359,Hoodie,Fashion,9/22/2023,3,3381,10143,North,Credit Card
ORD10260,CUST1259,John Mathew,PROD360,Sunglasses,Accessories,9/23/2023,18,5165,92970,East,Debit Card
ORD10261,CUST1260,Daniel George,PROD361,Wardrobe,Furniture,9/24/2023,19,5419,102961,North,Credit Card
ORD10262,CUST1261,Ali Khan,PROD362,Toaster,Electronics,9/25/2023,2,7792,15584,West,COD
ORD10263,CUST1262,Rajesh Yadav,PROD363,Marker,Stationary,9/26/2023,9,7871,70839,South,UPI
ORD10264,CUST1263,Ramesh Gupta,PROD364,Shampoo,Skin Care,9/27/2023,18,7671,138078,North,Credit Card
ORD10265,CUST1264,Harsh Vardhan,PROD365,Bluetooth Headphones,Electronics,9/28/2023,6,7146,42876,East,Debit Card
ORD10266,CUST1265,Aditya Roy,PROD366,Mouse,Electronics,9/29/2023,1,4869,4869,North,Credit Card
ORD10267,CUST1266,Priya Verma,PROD367,Heels,Fashion,9/30/2023,5,649,3245,West,COD
ORD10268,CUST1267,Sneha Iyer,PROD368,Sweater,Fashion,10/1/2023,11,8968,98648,South,UPI
ORD10269,CUST1268,David Thomas,PROD369,Cap,Fashion,10/2/2023,2,5186,10372,North,Credit Card
ORD10270,CUST1269,Rachel D'Silva,PROD370,Study Table,Furniture,10/3/2023,7,6366,44562,East,Debit Card
ORD10271,CUST1270,Omar Sheikh,PROD371,Induction Cooktop,Electronics,10/4/2023,13,6781,88153,North,Credit Card
ORD10272,CUST1271,Sunita Mishra,PROD372,Marker,Stationary,10/5/2023,15,1140,17100,West,COD
ORD10273,CUST1272,Suresh Agarwal,PROD373,Diary,Stationary,10/6/2023,15,4875,73125,South,UPI
ORD10274,CUST1273,Ritika Kapoor,PROD374,Bluetooth Headphones,Electronics,10/7/2023,2,5517,11034,North,Credit Card
ORD10275,CUST1274,Shruti Das,PROD375,Heels,Fashion,10/8/2023,11,1205,13255,East,Debit Card
ORD10276,CUST1275,Amit Singh,PROD376,Hair Oil,Skin Care,10/9/2023,10,824,8240,North,Credit Card
ORD10277,CUST1276,Karan Malhotra,PROD377,Wireless Earbuds,Electronics,10/10/2023,1,8656,8656,West,COD
ORD10278,CUST1277,Michael D'Souza,PROD378,Monitor,Electronics,10/11/2023,8,4222,33776,South,UPI
ORD10279,CUST1278,Maria Fernandes,PROD379,Boots,Fashion,10/12/2023,19,3793,72067,North,Credit Card
ORD10280,CUST1279,Imran Hussain,PROD380,Kurta,Fashion,10/13/2023,10,3277,32770,East,Debit Card
ORD10281,CUST1280,Deepak Tiwari,PROD381,Sandals,Fashion,10/14/2023,7,4230,29610,North,Credit Card
ORD10282,CUST1281,Anita Jain,PROD382,Printer,Electronics,10/15/2023,12,3571,42852,West,COD
ORD10283,CUST1282,Varun Dhawan,PROD383,Saree,Fashion,10/16/2023,17,6973,118541,South,UPI
ORD10284,CUST1283,Akash Chatterjee,,Coffee Maker,Electronics,10/17/2023,10,5423,54230,North,Credit Card
ORD10285,CUST1284,Neha Gupta,PROD385,File Folder,Stationary,10/18/2023,17,7708,131036,East,Debit Card
ORD10286,CUST1285,Simran Kaur,PROD386,Laptop,Electronics,10/19/2023,9,5268,47412,North,Credit Card
ORD10287,CUST1286,Chris Fernandes,PROD387,Shoes,Fashion,10/20/2023,3,7763,23289,West,COD
ORD10288,CUST1287,Samuel Joseph,PROD388,Phone,Electronics,10/21/2023,11,237,2607,South,UPI
ORD10289,CUST1288,Faizan Ansari,PROD389,Headphones,Electronics,10/22/2023,19,1054,20026,North,Credit Card
ORD10290,CUST1289,Kavita Shukla,PROD390,Desk,Furniture,10/23/2023,7,6985,48895,East,Debit Card
ORD10291,CUST1290,Nitin Bansal,PROD391,Laptop,Electronics,10/24/2023,14,8380,117320,North,Credit Card
ORD10292,CUST1291,Tanya Sharma,PROD392,DSLR Camera,Electronics,10/25/2023,16,545,8720,West,COD
ORD10293,CUST1292,Priyanshu Singh,PROD393,Running Shoes,Fashion,10/26/2023,6,7113,42678,South,UPI
ORD10294,CUST1293,Rohit Kumar,PROD394,T-Shirt,Fashion,10/27/2023,20,8589,171780,North,Credit Card
ORD10295,CUST1294,Gurpreet Singh,PROD395,Handbag,Accessories,10/28/2023,11,810,8910,East,Debit Card
ORD10296,CUST1295,Anthony Rodrigues,PROD396,Dining Table,Furniture,10/29/2023,3,7032,21096,North,Credit Card
ORD10297,CUST1296,Yash Thakur,PROD397,Coffee Maker,Electronics,10/30/2023,12,9321,111852,West,COD
ORD10298,CUST1297,Sana Khan,PROD398,Table Lamp,Home Decor,10/31/2023,1,9178,9178,South,UPI
ORD10299,CUST1298,Mukesh Chauhan,PROD399,Notebook,Stationary,11/1/2023,8,2214,17712,North,Credit Card
ORD10300,CUST1299,Komal Arora,,Water Bottle,Accessories,11/2/2023,14,8824,123536,East,Debit Card
ORD10301,CUST1300,Yash Thakur,PROD401,Gym Dumbbells,Accessories,11/3/2023,3,5167,15501,North,Credit Card
ORD10302,CUST1301,Nikita Sharma,PROD402,Perfume,Accessories,11/4/2023,7,1078,7546,West,COD
ORD10303,CUST1302,Anjali Mehta,PROD403,Toy Car,Toy,11/5/2023,3,5294,15882,South,UPI
ORD10304,CUST1303,Manpreet Kaur,PROD404,Mobile Charger,Electronics,11/6/2023,7,3665,25655,North,Credit Card
ORD10305,CUST1304,Kevin D'Costa,PROD405,Curtains,Home Decor,11/7/2023,20,2466,49320,East,Debit Card
ORD10306,CUST1305,Chris Fernandes,PROD406,Smartphone,Electronics,11/8/2023,4,2008,8032,North,Credit Card
ORD10307,CUST1306,Ayesha Siddiqui,PROD407,Webcam,Electronics,11/9/2023,9,3364,30276,West,COD
ORD10308,CUST1307,Rekha Pandey,PROD408,Sneakers,Fashion,11/10/2023,17,9884,168028,South,UPI
ORD10309,CUST1308,Bharath Gaur,PROD409,Shirt,Fashion,11/11/2023,8,5509,44072,North,Credit Card
ORD10310,CUST1309,Megha Saxena,PROD410,Backpack,Accessories,11/12/2023,8,2470,19760,East,Debit Card
ORD10311,CUST1310,Vikram Patel,PROD411,Office Chair,Home Decor,11/13/2023,14,9133,127862,North,Credit Card
ORD10312,CUST1311,Harpreet Singh,PROD412,Blender,Electronics,11/14/2023,14,6241,87374,West,COD
ORD10313,CUST1312,Paul Joseph,PROD413,Ceiling Light,Electronics,11/15/2023,17,948,16116,South,UPI
ORD10314,CUST1313,Pooja Joshi,PROD414,Pen,Stationary,11/16/2023,4,8939,35756,North,Credit Card
ORD10315,CUST1314,Jasleen Kaur,PROD415,Lunch Box,Home ,11/17/2023,18,7633,137394,East,Debit Card
ORD10316,CUST1315,Rahul Sharma,PROD416,Yoga Mat,Accessories,11/18/2023,14,5905,82670,North,Credit Card
ORD10317,CUST1316,Priya Verma,PROD417,Deodorant,Accessories,11/19/2023,3,833,2499,West,COD
ORD10318,CUST1317,Amit Singh,PROD418,Teddy Bear,Toy,11/20/2023,18,5024,90432,South,UPI
ORD10319,CUST1318,Rahul Sharma,PROD419,Laptop Bag,Accessories,11/21/2023,9,949,8541,North,Credit Card
ORD10320,CUST1319,Neha Gupta,PROD420,Bedsheet,Home Decor,11/22/2023,10,9807,98070,East,Debit Card
ORD10321,CUST1320,Rahul Sharma,PROD421,Tablet,Electronics,11/23/2023,13,3604,46852,North,Credit Card
ORD10322,CUST1321,Arjun Reddy,PROD422,Power Bank,Electronics,11/24/2023,3,6811,20433,West,COD
ORD10323,CUST1322,John Mathew,PROD423,Formal Shoes,Fashion,11/25/2023,16,9597,153552,South,UPI
ORD10324,CUST1323,Daniel George,PROD424,Jeans,Fashion,11/26/2023,15,5801,87015,North,Credit Card
ORD10325,CUST1324,Ali Khan,,Wallet,Accessories,11/27/2023,1,4296,4296,East,Debit Card
ORD10326,CUST1325,Rajesh Yadav,PROD426,Sofa,Furniture,11/28/2023,20,4322,86440,North,Credit Card
ORD10327,CUST1326,Ramesh Gupta,PROD427,Microwave Oven,Home,11/29/2023,18,5053,90954,West,COD
ORD10328,CUST1327,Harsh Vardhan,PROD428,Floor Lamp,Home Decor,11/30/2023,12,4385,52620,South,UPI
ORD10329,CUST1328,Aditya Roy,PROD429,Pencil,Stationary,12/1/2023,7,6232,43624,North,Credit Card
ORD10330,CUST1329,Priya Verma,PROD430,Travel Mug,Accessories,12/2/2023,19,2176,41344,East,Debit Card
ORD10331,CUST1330,Sneha Iyer,PROD431,Skipping Rope,Accessories,12/3/2023,4,9562,38248,North,Credit Card
ORD10332,CUST1331,David Thomas,PROD432,Face Wash,Skin Care,12/4/2023,7,6896,48272,West,COD
ORD10333,CUST1332,Rachel D'Silva,PROD433,Puzzle Game,Game,12/5/2023,13,3689,47957,South,UPI
ORD10334,CUST1333,Omar Sheikh,PROD434,Screen Protector,Electronics,12/6/2023,5,5483,27415,North,Credit Card
ORD10335,CUST1334,Sunita Mishra,PROD435,Pillow,Home Decor,12/7/2023,14,1138,15932,East,Debit Card
ORD10336,CUST1335,Suresh Agarwal,PROD436,Gaming Console,Electronics,12/8/2023,17,4375,74375,North,Credit Card
ORD10337,CUST1336,Ritika Kapoor,PROD437,USB Cable,Electronics,12/9/2023,12,2808,33696,West,COD
ORD10338,CUST1337,Shruti Das,PROD438,Sandals,Fashion,12/10/2023,9,5662,50958,South,UPI
ORD10339,CUST1338,Amit Singh,PROD439,Jacket,Fashion,12/11/2023,13,1158,15054,North,Credit Card
ORD10340,CUST1339,Karan Malhotra,PROD440,Belt,Accessories,12/12/2023,3,7200,21600,East,Debit Card
ORD10341,CUST1340,Michael D'Souza,PROD441,Set Bed,Home Decor,12/13/2023,1,6565,6565,North,Credit Card
ORD10342,CUST1341,Maria Fernandes,PROD442,Electric Kettle,Electronics,12/14/2023,11,9461,104071,West,COD
ORD10343,CUST1342,Imran Hussain,PROD443,LED Bulb,Electronics,12/15/2023,14,7325,102550,South,UPI
ORD10344,CUST1343,Deepak Tiwari,PROD444,Eraser,Stationary,12/16/2023,11,801,8811,North,Credit Card
ORD10345,CUST1344,Anita Jain,PROD445,Thermos,Home,12/17/2023,6,8133,48798,East,Debit Card
ORD10346,CUST1345,Varun Dhawan,PROD446,,Accessories,12/18/2023,1,6381,6381,North,Credit Card
ORD10347,CUST1346,Akash Chatterjee,PROD447,Moisturizer,Skin Care,12/19/2023,5,1009,5045,West,COD
ORD10348,CUST1347,Neha Gupta,PROD448,Board Game,Game,12/20/2023,5,7008,35040,South,UPI
ORD10349,CUST1348,Simran Kaur,PROD449,Phone Case,Accessories,12/21/2023,15,2115,31725,North,Credit Card
ORD10350,CUST1349,Chris Fernandes,PROD450,Cushion,Home Decor,12/22/2023,14,5817,81438,East,Debit Card
ORD10351,CUST1350,Samuel Joseph,PROD451,Smartwatch,Accessories,12/23/2023,2,1044,2088,North,Credit Card
ORD10352,CUST1351,Faizan Ansari,PROD452,Keyboard,Electronics,12/24/2023,3,8442,25326,West,COD
ORD10353,CUST1352,Kavita Shukla,PROD453,Flip Flops,Fashion,12/25/2023,8,5936,47488,South,UPI
ORD10354,CUST1353,Nitin Bansal,PROD454,Hoodie,Fashion,12/26/2023,17,5765,98005,North,Credit Card
ORD10355,CUST1354,Tanya Sharma,PROD455,Sunglasses,Accessories,12/27/2023,16,6923,110768,East,Debit Card
ORD10356,CUST1355,Priyanshu Singh,PROD456,Wardrobe,Furniture,12/28/2023,11,5167,56837,North,Credit Card
ORD10357,CUST1356,Rohit Kumar,PROD457,Toaster,Electronics,12/29/2023,13,2425,31525,West,COD
ORD10358,CUST1357,Gurpreet Singh,PROD458,Marker,Stationary,12/30/2023,3,8900,26700,South,UPI
ORD10359,CUST1358,Anthony Rodrigues,PROD459,Shampoo,Skin Care,12/31/2023,19,6448,122512,North,Credit Card
ORD10360,CUST1359,Yash Thakur,PROD460,Bluetooth Headphones,Electronics,1/1/2024,9,6088,54792,East,Debit Card
ORD10361,CUST1360,Sana Khan,PROD461,Mouse,Electronics,1/2/2024,2,8217,16434,North,Credit Card
ORD10362,CUST1361,Mukesh Chauhan,PROD462,Heels,Fashion,1/3/2024,16,6458,103328,West,COD
ORD10363,CUST1362,Komal Arora,PROD463,Sweater,Fashion,1/4/2024,19,7321,139099,South,UPI
ORD10364,CUST1363,Yash Thakur,PROD464,Cap,Fashion,1/5/2024,3,5941,17823,North,Credit Card
ORD10365,CUST1364,Nikita Sharma,PROD465,Study Table,Furniture,1/6/2024,10,1529,15290,East,Debit Card
ORD10366,CUST1365,Anjali Mehta,PROD466,Induction Cooktop,Electronics,1/7/2024,12,2424,29088,North,Credit Card
ORD10367,CUST1366,Manpreet Kaur,PROD467,Marker,Stationary,1/8/2024,11,8068,88748,West,COD
ORD10368,CUST1367,Kevin D'Costa,PROD468,Diary,Stationary,1/9/2024,12,9731,116772,South,UPI
ORD10369,CUST1368,Chris Fernandes,PROD469,Bluetooth Headphones,Electronics,1/10/2024,7,3369,23583,North,Credit Card
ORD10370,CUST1369,Ayesha Siddiqui,PROD470,Heels,Fashion,1/11/2024,12,9478,113736,East,Debit Card
ORD10371,CUST1370,Rekha Pandey,PROD471,Hair Oil,Skin Care,1/12/2024,1,8146,8146,North,Credit Card
ORD10372,CUST1371,Bharath Gaur,PROD472,Wireless Earbuds,Electronics,1/13/2024,4,681,2724,West,COD
ORD10373,CUST1372,Megha Saxena,PROD473,Monitor,Electronics,1/14/2024,15,3997,59955,South,UPI
ORD10374,CUST1373,Vikram Patel,PROD474,,Fashion,1/15/2024,1,3854,3854,North,Credit Card
ORD10375,CUST1374,Harpreet Singh,PROD475,Kurta,Fashion,1/16/2024,4,9588,38352,East,Debit Card
ORD10376,CUST1375,Paul Joseph,PROD476,Sandals,Fashion,1/17/2024,9,8197,73773,North,Credit Card
ORD10377,CUST1376,Pooja Joshi,PROD477,Printer,Electronics,1/18/2024,14,6487,90818,West,COD
ORD10378,CUST1377,Jasleen Kaur,PROD478,Saree,Fashion,1/19/2024,17,2995,50915,South,UPI
ORD10379,CUST1378,Rahul Sharma,PROD479,Coffee Maker,Electronics,1/20/2024,16,2613,41808,North,Credit Card
ORD10380,CUST1379,Priya Verma,PROD480,File Folder,Stationary,1/21/2024,18,7452,134136,East,Debit Card
ORD10381,CUST1380,Amit Singh,PROD481,Laptop,Electronics,1/22/2024,4,5889,23556,North,Credit Card
ORD10382,CUST1381,Rahul Sharma,PROD482,Shoes,Fashion,1/23/2024,5,1605,8025,West,COD
ORD10383,CUST1382,Neha Gupta,PROD483,Phone,Electronics,1/24/2024,8,4163,33304,South,UPI
ORD10384,CUST1383,Rahul Sharma,PROD484,Headphones,Electronics,1/25/2024,10,5514,55140,North,Credit Card
ORD10385,CUST1384,Arjun Reddy,PROD485,Desk,Furniture,1/26/2024,7,2570,17990,East,Debit Card
ORD10386,CUST1385,John Mathew,PROD486,Laptop,Electronics,1/27/2024,2,613,1226,North,Credit Card
ORD10387,CUST1386,Daniel George,PROD487,DSLR Camera,Electronics,1/28/2024,1,2440,2440,West,COD
ORD10388,CUST1387,Ali Khan,PROD488,Running Shoes,Fashion,1/29/2024,4,6690,26760,South,UPI
ORD10389,CUST1388,Rajesh Yadav,PROD489,T-Shirt,Fashion,1/30/2024,17,2671,45407,North,Credit Card
ORD10390,CUST1389,Ramesh Gupta,PROD490,Handbag,Accessories,1/31/2024,17,5742,97614,East,Debit Card
ORD10391,CUST1390,Harsh Vardhan,PROD491,Dining Table,Furniture,2/1/2024,19,1617,30723,North,Credit Card
ORD10392,CUST1391,Aditya Roy,PROD492,Coffee Maker,Electronics,2/2/2024,9,6418,57762,West,COD
ORD10393,CUST1392,Priya Verma,PROD493,Table Lamp,Home Decor,2/3/2024,1,2671,2671,South,UPI
ORD10394,CUST1393,Sneha Iyer,PROD494,Notebook,Stationary,2/4/2024,3,5472,16416,North,Credit Card
ORD10395,CUST1394,David Thomas,PROD495,Water Bottle,Accessories,2/5/2024,12,8103,97236,East,Debit Card
ORD10396,CUST1395,Rachel D'Silva,PROD496,Gym Dumbbells,Accessories,2/6/2024,7,8359,58513,North,Credit Card
ORD10397,CUST1396,Omar Sheikh,PROD497,Perfume,Accessories,2/7/2024,7,1125,7875,West,COD
ORD10398,CUST1397,Sunita Mishra,PROD498,Toy Car,Toy,2/8/2024,4,4190,16760,South,UPI
ORD10399,CUST1398,Suresh Agarwal,PROD499,Mobile Charger,Electronics,2/9/2024,10,1315,13150,North,Credit Card
ORD10400,CUST1399,Ritika Kapoor,PROD500,Curtains,Home Decor,2/10/2024,16,2259,36144,East,Debit Card
ORD10401,CUST1400,Shruti Das,PROD501,Smartphone,Electronics,2/11/2024,14,5002,70028,North,Credit Card
ORD10402,CUST1401,Amit Singh,PROD502,Webcam,Electronics,2/12/2024,12,5719,68628,West,COD
ORD10403,CUST1402,Karan Malhotra,PROD503,,Fashion,2/13/2024,17,1783,30311,South,UPI
ORD10404,CUST1403,Michael D'Souza,PROD504,Shirt,Fashion,2/14/2024,9,8704,78336,North,Credit Card
ORD10405,CUST1404,Maria Fernandes,PROD505,Backpack,Accessories,2/15/2024,1,4173,4173,East,Debit Card
ORD10406,CUST1405,Imran Hussain,PROD506,Office Chair,Home Decor,2/16/2024,16,234,3744,North,Credit Card
ORD10407,CUST1406,Deepak Tiwari,PROD507,Blender,Electronics,2/17/2024,19,7689,146091,West,COD
ORD10408,CUST1407,Anita Jain,PROD508,Ceiling Light,Electronics,2/18/2024,12,3759,45108,South,UPI
ORD10409,CUST1408,Varun Dhawan,PROD509,Pen,Stationary,2/19/2024,14,8972,125608,North,Credit Card
ORD10410,CUST1409,Akash Chatterjee,PROD510,Lunch Box,Home ,2/20/2024,20,509,10180,East,Debit Card
ORD10411,CUST1410,Neha Gupta,PROD511,Yoga Mat,Accessories,2/21/2024,7,4951,34657,North,Credit Card
ORD10412,CUST1411,Simran Kaur,PROD512,Deodorant,Accessories,2/22/2024,7,5419,37933,West,COD
ORD10413,CUST1412,Chris Fernandes,PROD513,Teddy Bear,Toy,2/23/2024,16,7126,114016,South,UPI
ORD10414,CUST1413,Samuel Joseph,PROD514,Laptop Bag,Accessories,2/24/2024,8,7445,59560,North,Credit Card
ORD10415,CUST1414,Faizan Ansari,PROD515,Bedsheet,Home Decor,2/25/2024,5,9908,49540,East,Debit Card
ORD10416,CUST1415,Kavita Shukla,PROD516,Tablet,Electronics,2/26/2024,14,3720,52080,North,Credit Card
ORD10417,CUST1416,Nitin Bansal,PROD517,Power Bank,Electronics,2/27/2024,19,625,11875,West,COD
ORD10418,CUST1417,Tanya Sharma,PROD518,Formal Shoes,Fashion,2/28/2024,18,4261,76698,South,UPI
ORD10419,CUST1418,Priyanshu Singh,PROD519,Jeans,Fashion,2/29/2024,3,5783,17349,North,Credit Card
ORD10420,CUST1419,Rohit Kumar,PROD520,Wallet,Accessories,3/1/2024,9,4747,42723,East,Debit Card
ORD10421,CUST1420,Gurpreet Singh,PROD521,Sofa,Furniture,3/2/2024,18,4665,83970,North,Credit Card
ORD10422,CUST1421,Anthony Rodrigues,PROD522,Microwave Oven,Home,3/3/2024,16,2239,35824,West,COD
ORD10423,CUST1422,Yash Thakur,PROD523,Floor Lamp,Home Decor,3/4/2024,14,1103,15442,South,UPI
ORD10424,CUST1423,Sana Khan,PROD524,Pencil,Stationary,3/5/2024,1,2759,2759,North,Credit Card
ORD10425,CUST1424,Mukesh Chauhan,PROD525,Travel Mug,Accessories,3/6/2024,1,4367,4367,East,Debit Card
ORD10426,CUST1425,Komal Arora,PROD526,Skipping Rope,Accessories,3/7/2024,1,8787,8787,North,Credit Card
ORD10427,CUST1426,Yash Thakur,PROD527,Face Wash,Skin Care,3/8/2024,18,3885,69930,West,COD
ORD10428,CUST1427,Nikita Sharma,PROD528,Puzzle Game,Game,3/9/2024,17,6885,117045,South,UPI
ORD10429,CUST1428,Anjali Mehta,PROD529,Screen Protector,Electronics,3/10/2024,5,3644,18220,North,Credit Card
ORD10430,CUST1429,Manpreet Kaur,PROD530,Pillow,Home Decor,3/11/2024,20,9973,199460,East,Debit Card
ORD10431,CUST1430,Kevin D'Costa,PROD531,Gaming Console,Electronics,3/12/2024,8,4978,39824,North,Credit Card
ORD10432,CUST1431,Chris Fernandes,PROD532,USB Cable,Electronics,3/13/2024,3,7329,21987,West,COD
ORD10433,CUST1432,Ayesha Siddiqui,PROD533,,,3/14/2024,10,3212,32120,South,UPI
ORD10434,CUST1433,Rekha Pandey,PROD534,Jacket,Fashion,3/15/2024,16,6211,99376,North,Credit Card
ORD10435,CUST1434,Bharath Gaur,PROD535,Belt,Accessories,3/16/2024,17,200,3400,East,Debit Card
ORD10436,CUST1435,Megha Saxena,PROD536,Set Bed,Home Decor,3/17/2024,6,2717,16302,North,Credit Card
ORD10437,CUST1436,Vikram Patel,PROD537,Electric Kettle,Electronics,3/18/2024,10,3405,34050,West,COD
ORD10438,CUST1437,Harpreet Singh,PROD538,LED Bulb,Electronics,3/19/2024,1,3835,3835,South,UPI
ORD10439,CUST1438,Paul Joseph,PROD539,Eraser,Stationary,3/20/2024,6,4849,29094,North,Credit Card
ORD10440,CUST1439,Pooja Joshi,PROD540,Thermos,Home,3/21/2024,15,1862,27930,East,Debit Card
ORD10441,CUST1440,Jasleen Kaur,PROD541,Treadmill,Accessories,3/22/2024,15,483,7245,North,Credit Card
ORD10442,CUST1441,Rahul Sharma,PROD542,Moisturizer,Skin Care,3/23/2024,9,9981,89829,West,COD
ORD10443,CUST1442,Priya Verma,PROD543,Board Game,Game,3/24/2024,6,1490,8940,South,UPI
ORD10444,CUST1443,Amit Singh,PROD544,Phone Case,Accessories,3/25/2024,16,4023,64368,North,Credit Card
ORD10445,CUST1444,Rahul Sharma,PROD545,Cushion,Home Decor,3/26/2024,5,893,4465,East,Debit Card
ORD10446,CUST1445,Neha Gupta,PROD546,Smartwatch,Accessories,3/27/2024,7,341,2387,North,Credit Card
ORD10447,CUST1446,Rahul Sharma,PROD547,Keyboard,Electronics,3/28/2024,1,6938,6938,West,COD
ORD10448,CUST1447,Arjun Reddy,PROD548,Flip Flops,Fashion,3/29/2024,18,9361,168498,South,UPI
ORD10449,CUST1448,John Mathew,PROD549,Hoodie,Fashion,3/30/2024,6,9245,55470,North,Credit Card
ORD10450,CUST1449,Daniel George,PROD550,Sunglasses,Accessories,3/31/2024,20,7977,159540,East,Debit Card
ORD10451,CUST1450,Ali Khan,PROD551,Wardrobe,Furniture,4/1/2024,15,8528,127920,North,Credit Card
ORD10452,CUST1451,Rajesh Yadav,PROD552,Toaster,Electronics,4/2/2024,3,7952,23856,West,COD
ORD10453,CUST1452,Ramesh Gupta,PROD553,Marker,Stationary,4/3/2024,2,7362,14724,South,UPI
ORD10454,CUST1453,Harsh Vardhan,PROD554,Shampoo,Skin Care,4/4/2024,8,7723,61784,North,Credit Card
ORD10455,CUST1454,Aditya Roy,PROD555,Bluetooth Headphones,Electronics,4/5/2024,7,4536,31752,East,Debit Card
ORD10456,CUST1455,Priya Verma,PROD556,Mouse,,4/6/2024,20,7147,142940,North,Credit Card
ORD10457,CUST1456,Sneha Iyer,PROD557,Heels,Fashion,4/7/2024,4,8002,32008,West,COD
ORD10458,CUST1457,David Thomas,PROD558,Sweater,Fashion,4/8/2024,2,4096,8192,South,UPI
ORD10459,CUST1458,Rachel D'Silva,PROD559,Cap,Fashion,4/9/2024,11,6583,72413,North,Credit Card
ORD10460,CUST1459,Omar Sheikh,PROD560,Study Table,Furniture,4/10/2024,10,7393,73930,East,Debit Card
ORD10461,CUST1460,Sunita Mishra,PROD561,Induction Cooktop,Electronics,4/11/2024,18,8576,154368,North,Credit Card
ORD10462,CUST1461,Suresh Agarwal,PROD562,Marker,Stationary,4/12/2024,11,3979,43769,West,COD
ORD10463,CUST1462,Ritika Kapoor,PROD563,Diary,Stationary,4/13/2024,19,6409,121771,South,UPI
ORD10464,CUST1463,Shruti Das,PROD564,Bluetooth Headphones,Electronics,4/14/2024,10,1992,19920,North,Credit Card
ORD10465,CUST1464,Amit Singh,PROD565,Heels,Fashion,4/15/2024,14,7154,100156,East,Debit Card
ORD10466,CUST1465,Karan Malhotra,PROD566,Hair Oil,Skin Care,4/16/2024,13,9950,129350,North,Credit Card
