order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year,customer_id,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
ORD10042,CUST1041,Rohit Kumar,PROD142,Microwave Oven,Home,2/17/2023,1,5140,5140,West,Cod,February ,2023,CUST1158,1026,1,121485,1,5,5,Others
ORD10043,CUST1042,Gurpreet Singh,PROD143,Floor Lamp,Home Decor,2/18/2023,11,4596,50556,South,Upi,February ,2023,CUST1159,1025,1,14465,1,2,2,At Risk
ORD10044,CUST1043,Anthony Rodrigues,PROD144,Pencil,Stationary,2/19/2023,16,8379,134064,North,Credit Card,February ,2023,CUST1160,1024,1,166345,1,5,5,Others
ORD10045,CUST1044,Yash Thakur,PROD145,Travel Mug,Accessories,2/20/2023,3,1252,3756,East,Debit Card,February ,2023,CUST1161,1023,1,65034,1,4,4,Others
ORD10047,CUST1046,Mukesh Chauhan,PROD147,Face Wash,Skin Care,2/22/2023,16,1581,25296,West,Cod,February ,2023,CUST1162,1022,1,59496,1,4,4,Others
ORD10048,CUST1047,Komal Arora,PROD148,Puzzle Game,Game,2/23/2023,20,970,19400,South,Upi,February ,2023,CUST1163,1021,1,1750,1,1,1,At Risk
ORD10049,CUST1048,Yash Thakur,PROD149,Screen Protector,Electronics,2/24/2023,15,7077,106155,North,Credit Card,February ,2023,CUST1164,1020,1,12460,1,1,1,At Risk
ORD10050,CUST1049,Nikita Sharma,PROD150,Pillow,Home Decor,2/25/2023,3,5999,17997,East,Debit Card,February ,2023,CUST1165,1019,1,7740,1,1,1,At Risk
ORD10051,CUST1050,Anjali Mehta,PROD151,Gaming Console,Electronics,2/26/2023,16,9176,146816,North,Credit Card,February ,2023,CUST1166,1018,1,52944,1,3,3,Others
ORD10052,CUST1051,Manpreet Kaur,PROD152,Usb Cable,Electronics,2/27/2023,17,8490,144330,West,Cod,February ,2023,CUST1167,1017,1,77168,1,4,4,Others
ORD10053,CUST1052,Kevin D'Costa,PROD153,Sandals,Fashion,2/28/2023,9,2169,19521,South,Upi,February ,2023,CUST1168,1016,1,96552,1,5,5,Others
ORD10054,CUST1053,Chris Fernandes,PROD154,Jacket,Fashion,3/1/2023,3,718,2154,North,Credit Card,March    ,2023,CUST1169,1015,1,99648,1,5,5,Others
ORD10055,CUST1054,Ayesha Siddiqui,PROD155,Belt,Accessories,3/2/2023,17,2197,37349,East,Debit Card,March    ,2023,CUST1170,1014,1,8442,1,1,1,At Risk
ORD10056,CUST1055,Rekha Pandey,PROD156,Set Bed,Home Decor,3/3/2023,1,8131,8131,North,Credit Card,March    ,2023,CUST1171,1013,1,23694,1,2,2,At Risk
ORD10057,CUST1056,Bharath Gaur,PROD157,Electric Kettle,Electronics,3/4/2023,8,8701,69608,West,Cod,March    ,2023,CUST1172,1012,1,182080,1,5,5,Others
ORD10059,CUST1058,Vikram Patel,PROD159,Eraser,Stationary,3/6/2023,15,6334,95010,North,Credit Card,March    ,2023,CUST1173,1011,1,14975,1,2,2,At Risk
ORD10060,CUST1059,Harpreet Singh,PROD160,Thermos,Home,3/7/2023,9,5596,50364,East,Debit Card,March    ,2023,CUST1174,1010,1,16904,1,2,2,At Risk
ORD10061,CUST1060,Paul Joseph,PROD161,Treadmill,Accessories,3/8/2023,4,6555,26220,North,Credit Card,March    ,2023,CUST1175,1009,1,32688,1,3,3,Others
ORD10062,CUST1061,Pooja Joshi,PROD162,Moisturizer,Skin Care,3/9/2023,3,3971,11913,West,Cod,March    ,2023,CUST1176,1008,1,11296,1,1,1,At Risk
ORD10063,CUST1062,Jasleen Kaur,PROD163,Board Game,Game,3/10/2023,14,7655,107170,South,Upi,March    ,2023,CUST1177,1007,1,35816,1,3,3,Others
ORD10064,CUST1063,Rahul Sharma,PROD164,Phone Case,Accessories,3/11/2023,1,4299,4299,North,Credit Card,March    ,2023,CUST1178,1006,1,92616,1,4,4,Others
ORD10001,CUST1001,Rahul Sharma,PROD101,Laptop,Electronics,1/5/2023,1,4755,4755,North,Credit Card,January  ,2023,CUST1179,1005,1,2337,1,1,1,At Risk
ORD10007,CUST1006,Arjun Reddy,PROD107,Dslr Camera,Electronics,1/13/2023,1,6492,6492,West,Cod,January  ,2023,CUST1180,1004,1,57798,1,4,4,Others
ORD10067,CUST1066,Rahul Sharma,PROD167,Keyboard,Electronics,3/14/2023,12,8581,102972,West,Cod,March    ,2023,CUST1181,1003,1,196280,1,5,5,Others
ORD10068,CUST1067,Neha Gupta,PROD168,Flip Flops,Fashion,3/15/2023,5,5911,29555,South,Upi,March    ,2023,CUST1182,1002,1,16800,1,2,2,At Risk
ORD10069,CUST1068,Rahul Sharma,PROD169,Hoodie,Fashion,3/16/2023,15,9181,137715,North,Credit Card,March    ,2023,CUST1183,1001,1,9856,1,1,1,At Risk
ORD10070,CUST1069,Arjun Reddy,PROD170,Sunglasses,Accessories,3/17/2023,14,1687,23618,East,Debit Card,March    ,2023,CUST1184,1000,1,104424,1,5,5,Others
ORD10071,CUST1070,John Mathew,PROD171,Wardrobe,Furniture,3/18/2023,3,2175,6525,North,Credit Card,March    ,2023,CUST1185,999,1,60359,1,4,4,Others
ORD10072,CUST1071,Daniel George,PROD172,Toaster,Electronics,3/19/2023,14,1793,25102,West,Cod,March    ,2023,CUST1186,998,1,2012,1,1,1,At Risk
ORD10073,CUST1072,Ali Khan,PROD173,Marker,Stationary,3/20/2023,7,8042,56294,South,Upi,March    ,2023,CUST1187,997,1,6136,1,1,1,At Risk
ORD10074,CUST1073,Rajesh Yadav,PROD174,Shampoo,Skin Care,3/21/2023,2,2813,5626,North,Credit Card,March    ,2023,CUST1188,996,1,3858,1,1,1,At Risk
ORD10075,CUST1074,Ramesh Gupta,PROD175,Bluetooth Headphones,Electronics,3/22/2023,19,6351,120669,East,Debit Card,March    ,2023,CUST1189,995,1,3072,1,1,1,At Risk
ORD10076,CUST1075,Harsh Vardhan,PROD176,Mouse,Electronics,3/23/2023,18,6678,120204,North,Credit Card,March    ,2023,CUST1190,994,1,51163,1,3,3,Others
ORD10077,CUST1076,Aditya Roy,PROD177,Heels,Fashion,3/24/2023,4,5490,21960,West,Cod,March    ,2023,CUST1191,993,1,101075,1,5,5,Others
ORD10078,CUST1077,Priya Verma,PROD178,Sweater,Fashion,3/25/2023,10,2468,24680,South,Upi,March    ,2023,CUST1192,992,1,58014,1,4,4,Others
ORD10079,CUST1078,Sneha Iyer,PROD179,Cap,Fashion,3/26/2023,16,7302,116832,North,Credit Card,March    ,2023,CUST1193,991,1,3696,1,1,1,At Risk
ORD10080,CUST1079,David Thomas,PROD180,Study Table,Furniture,3/27/2023,20,7932,158640,East,Debit Card,March    ,2023,CUST1194,990,1,78520,1,4,4,Others
ORD10081,CUST1080,Rachel D'Silva,PROD181,Induction Cooktop,Electronics,3/28/2023,2,4344,8688,North,Credit Card,March    ,2023,CUST1195,989,1,1355,1,1,1,At Risk
ORD10083,CUST1082,Sunita Mishra,PROD183,Diary,Stationary,3/30/2023,12,6734,80808,South,Upi,March    ,2023,CUST1196,988,1,66738,1,4,4,Others
ORD10084,CUST1083,Suresh Agarwal,PROD184,Bluetooth Headphones,Electronics,3/31/2023,12,5258,63096,North,Credit Card,March    ,2023,CUST1197,987,1,54126,1,3,3,Others
ORD10085,CUST1084,Ritika Kapoor,PROD185,Heels,Fashion,4/1/2023,20,6065,121300,East,Debit Card,April    ,2023,CUST1198,986,1,32382,1,3,3,Others
ORD10086,CUST1085,Shruti Das,PROD186,Hair Oil,Skin Care,4/2/2023,9,8667,78003,North,Credit Card,April    ,2023,CUST1199,985,1,57720,1,4,4,Others
ORD10087,CUST1086,Amit Singh,PROD187,Wireless Earbuds,Electronics,4/3/2023,20,4699,93980,West,Cod,April    ,2023,CUST1200,984,1,84204,1,4,4,Others
ORD10066,CUST1065,Amit Singh,PROD166,Smartwatch,Accessories,3/13/2023,5,5054,25270,North,Credit Card,March    ,2023,CUST1201,983,1,20290,1,2,2,At Risk
ORD10088,CUST1087,Karan Malhotra,PROD188,Monitor,Electronics,4/4/2023,11,8352,91872,South,Upi,April    ,2023,CUST1202,982,1,27560,1,2,2,At Risk
ORD10089,CUST1088,Michael D'Souza,PROD189,Boots,Fashion,4/5/2023,15,9972,149580,North,Credit Card,April    ,2023,CUST1203,981,1,63450,1,4,4,Others
ORD10090,CUST1089,Maria Fernandes,PROD190,Kurta,Fashion,4/6/2023,17,7133,121261,East,Debit Card,April    ,2023,CUST1204,980,1,68571,1,4,4,Others
ORD10091,CUST1090,Imran Hussain,PROD191,Sandals,Fashion,4/7/2023,3,5466,16398,North,Credit Card,April    ,2023,CUST1205,979,1,101568,1,5,5,Others
ORD10092,CUST1091,Deepak Tiwari,PROD192,Printer,Electronics,4/8/2023,19,6141,116679,West,Cod,April    ,2023,CUST1206,978,1,9930,1,1,1,At Risk
ORD10093,CUST1092,Anita Jain,PROD193,Saree,Fashion,4/9/2023,9,9856,88704,South,Upi,April    ,2023,CUST1207,977,1,49095,1,3,3,Others
ORD10094,CUST1093,Varun Dhawan,PROD194,Coffee Maker,Electronics,4/10/2023,6,9140,54840,North,Credit Card,April    ,2023,CUST1208,976,1,57651,1,4,4,Others
ORD10095,CUST1094,Akash Chatterjee,PROD195,File Folder,Stationary,4/11/2023,1,4104,4104,East,Debit Card,April    ,2023,CUST1209,975,1,25196,1,2,2,At Risk
ORD10096,CUST1095,Neha Gupta,PROD196,Laptop,Electronics,4/12/2023,1,950,950,North,Credit Card,April    ,2023,CUST1210,974,1,40030,1,3,3,Others
ORD10097,CUST1096,Simran Kaur,PROD197,Shoes,Fashion,4/13/2023,12,4899,58788,West,Cod,April    ,2023,CUST1211,973,1,13430,1,2,2,At Risk
ORD10098,CUST1097,Chris Fernandes,PROD198,Phone,Electronics,4/14/2023,16,1831,29296,South,Upi,April    ,2023,CUST1212,972,1,118014,1,5,5,Others
ORD10099,CUST1098,Samuel Joseph,PROD199,Headphones,Electronics,4/15/2023,9,3321,29889,North,Credit Card,April    ,2023,CUST1213,971,1,118484,1,5,5,Others
ORD10100,CUST1099,Faizan Ansari,PROD200,Desk,Furniture,4/16/2023,8,1746,13968,East,Debit Card,April    ,2023,CUST1214,970,1,11977,1,1,1,At Risk
ORD10101,CUST1100,Kavita Shukla,PROD201,Laptop,Electronics,4/17/2023,6,6630,39780,North,Credit Card,April    ,2023,CUST1215,969,1,141892,1,5,5,Others
ORD10102,CUST1101,Nitin Bansal,PROD202,Dslr Camera,Electronics,4/18/2023,5,7567,37835,West,Cod,April    ,2023,CUST1216,968,1,71700,1,4,4,Others
ORD10103,CUST1102,Tanya Sharma,PROD203,Running Shoes,Fashion,4/19/2023,5,9321,46605,South,Upi,April    ,2023,CUST1217,967,1,18854,1,2,2,At Risk
ORD10105,CUST1104,Rohit Kumar,PROD205,Handbag,Accessories,4/21/2023,10,6527,65270,East,Debit Card,April    ,2023,CUST1218,966,1,36005,1,3,3,Others
ORD10106,CUST1105,Gurpreet Singh,PROD206,Dining Table,Furniture,4/22/2023,8,3841,30728,North,Credit Card,April    ,2023,CUST1219,965,1,23868,1,2,2,At Risk
ORD10107,CUST1106,Anthony Rodrigues,PROD207,Coffee Maker,Electronics,4/23/2023,15,7369,110535,West,Cod,April    ,2023,CUST1220,964,1,2760,1,1,1,At Risk
ORD10108,CUST1107,Yash Thakur,PROD208,Table Lamp,Home Decor,4/24/2023,4,9443,37772,South,Upi,April    ,2023,CUST1221,963,1,72450,1,4,4,Others
ORD10109,CUST1108,Sana Khan,PROD209,Notebook,Stationary,4/25/2023,18,9413,169434,North,Credit Card,April    ,2023,CUST1222,962,1,5262,1,1,1,At Risk
ORD10110,CUST1109,Mukesh Chauhan,PROD210,Water Bottle,Accessories,4/26/2023,16,2366,37856,East,Debit Card,April    ,2023,CUST1223,961,1,21303,1,2,2,At Risk
ORD10111,CUST1110,Komal Arora,PROD211,Gym Dumbbells,Accessories,4/27/2023,20,5539,110780,North,Credit Card,April    ,2023,CUST1224,960,1,12060,1,1,1,At Risk
ORD10112,CUST1111,Yash Thakur,PROD212,Perfume,Accessories,4/28/2023,9,3449,31041,West,Cod,April    ,2023,CUST1225,959,1,56670,1,4,4,Others
ORD10113,CUST1112,Nikita Sharma,PROD213,Toy Car,Toy,4/29/2023,12,7813,93756,South,Upi,April    ,2023,CUST1226,958,1,162520,1,5,5,Others
ORD10114,CUST1113,Anjali Mehta,PROD214,Mobile Charger,Electronics,4/30/2023,16,6865,109840,North,Credit Card,April    ,2023,CUST1227,957,1,28212,1,2,2,At Risk
ORD10115,CUST1114,Manpreet Kaur,PROD215,Curtains,Home Decor,5/1/2023,13,9785,127205,East,Debit Card,May      ,2023,CUST1228,956,1,68442,1,4,4,Others
ORD10116,CUST1115,Kevin D'Costa,PROD216,Smartphone,Electronics,5/2/2023,4,2112,8448,North,Credit Card,May      ,2023,CUST1229,955,1,88880,1,4,4,Others
ORD10117,CUST1116,Chris Fernandes,PROD217,Webcam,Electronics,5/3/2023,7,1736,12152,West,Cod,May      ,2023,CUST1230,954,1,6639,1,1,1,At Risk
ORD10118,CUST1117,Ayesha Siddiqui,PROD218,Sneakers,Fashion,5/4/2023,2,716,1432,South,Upi,May      ,2023,CUST1231,953,1,1080,1,1,1,At Risk
ORD10120,CUST1119,Bharath Gaur,PROD220,Backpack,Accessories,5/6/2023,12,7658,91896,East,Debit Card,May      ,2023,CUST1232,952,1,26091,1,2,2,At Risk
ORD10121,CUST1120,Megha Saxena,,Office Chair,Home Decor,5/7/2023,19,5128,97432,North,Credit Card,May      ,2023,CUST1233,951,1,16704,1,2,2,At Risk
ORD10122,CUST1121,Vikram Patel,PROD222,Blender,Electronics,5/8/2023,18,8633,155394,West,Cod,May      ,2023,CUST1234,950,1,6356,1,1,1,At Risk
ORD10123,CUST1122,Harpreet Singh,PROD223,Ceiling Light,Electronics,5/9/2023,9,5936,53424,South,Upi,May      ,2023,CUST1235,949,1,108036,1,5,5,Others
ORD10124,CUST1123,Paul Joseph,PROD224,Pen,Stationary,5/10/2023,20,3009,60180,North,Credit Card,May      ,2023,CUST1236,948,1,24300,1,2,2,At Risk
ORD10125,CUST1124,Pooja Joshi,PROD225,Lunch Box,Home ,5/11/2023,8,2001,16008,East,Debit Card,May      ,2023,CUST1237,947,1,137074,1,5,5,Others
ORD10126,CUST1125,Jasleen Kaur,PROD226,Yoga Mat,Accessories,5/12/2023,11,285,3135,North,Credit Card,May      ,2023,CUST1238,946,1,42490,1,3,3,Others
ORD10127,CUST1126,Rahul Sharma,PROD227,Deodorant,Accessories,5/13/2023,19,897,17043,West,Cod,May      ,2023,CUST1239,945,1,8351,1,1,1,At Risk
ORD10128,CUST1127,Priya Verma,PROD228,Teddy Bear,Toy,5/14/2023,11,2233,24563,South,Upi,May      ,2023,CUST1240,944,1,160080,1,5,5,Others
ORD10082,CUST1081,Unknown,PROD182,Marker,Stationary,3/29/2023,8,3778,30224,West,Cod,March    ,2023,CUST1241,943,1,61260,1,4,4,Others
ORD10129,CUST1128,Amit Singh,PROD229,Laptop Bag,Accessories,5/15/2023,10,5410,54100,North,Credit Card,May      ,2023,CUST1242,942,1,9666,1,1,1,At Risk
ORD10130,CUST1129,Rahul Sharma,PROD230,Bedsheet,Home Decor,5/16/2023,12,7725,92700,East,Debit Card,May      ,2023,CUST1243,941,1,77077,1,4,4,Others
ORD10131,CUST1130,Neha Gupta,PROD231,Tablet,Electronics,5/17/2023,20,3567,71340,North,Credit Card,May      ,2023,CUST1244,940,1,1276,1,1,1,At Risk
ORD10132,CUST1131,Rahul Sharma,PROD232,Power Bank,Electronics,5/18/2023,15,9743,146145,West,Cod,May      ,2023,CUST1245,939,1,27900,1,2,2,At Risk
ORD10133,CUST1132,Arjun Reddy,PROD233,Formal Shoes,Fashion,5/19/2023,10,8705,87050,South,Upi,May      ,2023,CUST1246,938,1,40500,1,3,3,Others
ORD10134,CUST1133,John Mathew,PROD234,Jeans,Fashion,5/20/2023,2,8522,17044,North,Credit Card,May      ,2023,CUST1247,937,1,58240,1,4,4,Others
ORD10135,CUST1134,Daniel George,PROD235,Wallet,Accessories,5/21/2023,2,5670,11340,East,Debit Card,May      ,2023,CUST1248,936,1,44704,1,3,3,Others
ORD10136,CUST1135,Ali Khan,PROD236,Sofa,Furniture,5/22/2023,6,6950,41700,North,Credit Card,May      ,2023,CUST1249,935,1,32148,1,3,3,Others
ORD10137,CUST1136,Rajesh Yadav,PROD237,Microwave Oven,Home,5/23/2023,1,425,425,West,Cod,May      ,2023,CUST1250,934,1,4921,1,1,1,At Risk
ORD10138,CUST1137,Ramesh Gupta,PROD238,Floor Lamp,Home Decor,5/24/2023,14,8677,121478,South,Upi,May      ,2023,CUST1251,933,1,35160,1,3,3,Others
ORD10139,CUST1138,Harsh Vardhan,PROD239,Pencil,Stationary,5/25/2023,18,3076,55368,North,Credit Card,May      ,2023,CUST1252,932,1,4344,1,1,1,At Risk
ORD10140,CUST1139,Aditya Roy,PROD240,Travel Mug,Accessories,5/26/2023,11,2882,31702,East,Debit Card,May      ,2023,CUST1253,931,1,147120,1,5,5,Others
ORD10141,CUST1140,Priya Verma,PROD241,Skipping Rope,Accessories,5/27/2023,19,209,3971,North,Credit Card,May      ,2023,CUST1254,930,1,91008,1,4,4,Others
ORD10142,CUST1141,Sneha Iyer,PROD242,Face Wash,Skin Care,5/28/2023,11,6029,66319,West,Cod,May      ,2023,CUST1255,929,1,61180,1,4,4,Others
ORD10143,CUST1142,David Thomas,,Puzzle Game,Game,5/29/2023,8,7399,59192,South,Upi,May      ,2023,CUST1256,928,1,39304,1,3,3,Others
ORD10144,CUST1143,Rachel D'Silva,PROD244,Screen Protector,Electronics,5/30/2023,19,1060,20140,North,Credit Card,May      ,2023,CUST1257,927,1,101400,1,5,5,Others
ORD10145,CUST1144,Omar Sheikh,PROD245,Pillow,Home Decor,5/31/2023,3,2524,7572,East,Debit Card,May      ,2023,CUST1258,926,1,10143,1,1,1,At Risk
ORD10146,CUST1145,Sunita Mishra,PROD246,Gaming Console,Electronics,6/1/2023,1,6781,6781,North,Credit Card,June     ,2023,CUST1259,925,1,92970,1,5,5,Others
ORD10147,CUST1146,Suresh Agarwal,PROD247,Usb Cable,Electronics,6/2/2023,17,8686,147662,West,Cod,June     ,2023,CUST1260,924,1,102961,1,5,5,Others
ORD10148,CUST1147,Ritika Kapoor,PROD248,Sandals,Fashion,6/3/2023,16,5822,93152,South,Upi,June     ,2023,CUST1261,923,1,15584,1,2,2,At Risk
ORD10149,CUST1148,Shruti Das,PROD249,Jacket,Fashion,6/4/2023,15,3699,55485,North,Credit Card,June     ,2023,CUST1262,922,1,70839,1,4,4,Others
ORD10150,CUST1149,Amit Singh,PROD250,Belt,Accessories,6/5/2023,16,6683,106928,East,Debit Card,June     ,2023,CUST1263,921,1,138078,1,5,5,Others
ORD10151,CUST1150,Karan Malhotra,PROD251,Set Bed,Home Decor,6/6/2023,9,8993,80937,North,Credit Card,June     ,2023,CUST1264,920,1,42876,1,3,3,Others
ORD10152,CUST1151,Michael D'Souza,PROD252,Electric Kettle,Electronics,6/7/2023,9,3982,35838,West,Cod,June     ,2023,CUST1265,919,1,4869,1,1,1,At Risk
ORD10153,CUST1152,Maria Fernandes,PROD253,Led Bulb,Electronics,6/8/2023,1,9270,9270,South,Upi,June     ,2023,CUST1266,918,1,3245,1,1,1,At Risk
ORD10154,CUST1153,Imran Hussain,PROD254,Eraser,Stationary,6/9/2023,12,7655,91860,North,Credit Card,June     ,2023,CUST1267,917,1,98648,1,5,5,Others
ORD10155,CUST1154,Deepak Tiwari,PROD255,Thermos,Home,6/10/2023,8,672,5376,East,Debit Card,June     ,2023,CUST1268,916,1,10372,1,1,1,At Risk
ORD10156,CUST1155,Anita Jain,PROD256,Treadmill,Accessories,6/11/2023,15,2678,40170,North,Credit Card,June     ,2023,CUST1269,915,1,44562,1,3,3,Others
ORD10157,CUST1156,Varun Dhawan,PROD257,Moisturizer,Skin Care,6/12/2023,15,2156,32340,West,Cod,June     ,2023,CUST1270,914,1,88153,1,4,4,Others
ORD10158,CUST1157,Akash Chatterjee,PROD258,Board Game,Game,6/13/2023,1,5710,5710,South,Upi,June     ,2023,CUST1271,913,1,17100,1,2,2,At Risk
ORD10159,CUST1158,Neha Gupta,PROD259,Phone Case,Accessories,6/14/2023,13,9345,121485,North,Credit Card,June     ,2023,CUST1272,912,1,73125,1,4,4,Others
ORD10160,CUST1159,Simran Kaur,PROD260,Cushion,Home Decor,6/15/2023,5,2893,14465,East,Debit Card,June     ,2023,CUST1273,911,1,11034,1,1,1,At Risk
ORD10161,CUST1160,Chris Fernandes,PROD261,Smartwatch,Accessories,6/16/2023,19,8755,166345,North,Credit Card,June     ,2023,CUST1274,910,1,13255,1,2,2,At Risk
ORD10162,CUST1161,Samuel Joseph,PROD262,Keyboard,Electronics,6/17/2023,18,3613,65034,West,Cod,June     ,2023,CUST1275,909,1,8240,1,1,1,At Risk
ORD10163,CUST1162,Faizan Ansari,PROD263,Flip Flops,Fashion,6/18/2023,12,4958,59496,South,Upi,June     ,2023,CUST1276,908,1,8656,1,1,1,At Risk
ORD10164,CUST1163,Kavita Shukla,PROD264,Hoodie,Fashion,6/19/2023,7,250,1750,North,Credit Card,June     ,2023,CUST1277,907,1,33776,1,3,3,Others
ORD10165,CUST1164,Nitin Bansal,,Sunglasses,Accessories,6/20/2023,20,623,12460,East,Debit Card,June     ,2023,CUST1278,906,1,72067,1,4,4,Others
ORD10166,CUST1165,Tanya Sharma,PROD266,Wardrobe,Furniture,6/21/2023,6,1290,7740,North,Credit Card,June     ,2023,CUST1279,905,1,32770,1,3,3,Others
ORD10167,CUST1166,Priyanshu Singh,PROD267,Toaster,Electronics,6/22/2023,8,6618,52944,West,Cod,June     ,2023,CUST1280,904,1,29610,1,2,2,At Risk
ORD10168,CUST1167,Rohit Kumar,PROD268,Marker,Stationary,6/23/2023,8,9646,77168,South,Upi,June     ,2023,CUST1281,903,1,42852,1,3,3,Others
ORD10169,CUST1168,Gurpreet Singh,PROD269,Shampoo,Skin Care,6/24/2023,12,8046,96552,North,Credit Card,June     ,2023,CUST1282,902,1,118541,1,5,5,Others
ORD10170,CUST1169,Anthony Rodrigues,PROD270,Bluetooth Headphones,Electronics,6/25/2023,16,6228,99648,East,Debit Card,June     ,2023,CUST1283,901,1,54230,1,3,3,Others
ORD10171,CUST1170,Yash Thakur,PROD271,Mouse,Electronics,6/26/2023,9,938,8442,North,Credit Card,June     ,2023,CUST1284,900,1,131036,1,5,5,Others
ORD10172,CUST1171,Sana Khan,PROD272,Heels,Fashion,6/27/2023,6,3949,23694,West,Cod,June     ,2023,CUST1285,899,1,47412,1,3,3,Others
ORD10173,CUST1172,Mukesh Chauhan,PROD273,Sweater,Fashion,6/28/2023,20,9104,182080,South,Upi,June     ,2023,CUST1286,898,1,23289,1,2,2,At Risk
ORD10174,CUST1173,Komal Arora,PROD274,Cap,Fashion,6/29/2023,5,2995,14975,North,Credit Card,June     ,2023,CUST1287,897,1,2607,1,1,1,At Risk
ORD10175,CUST1174,Yash Thakur,PROD275,Study Table,Furniture,6/30/2023,4,4226,16904,East,Debit Card,June     ,2023,CUST1288,896,1,20026,1,2,2,At Risk
ORD10176,CUST1175,Nikita Sharma,PROD276,Induction Cooktop,Electronics,7/1/2023,4,8172,32688,North,Credit Card,July     ,2023,CUST1289,895,1,48895,1,3,3,Others
ORD10177,CUST1176,Anjali Mehta,PROD277,Marker,Stationary,7/2/2023,8,1412,11296,West,Cod,July     ,2023,CUST1290,894,1,117320,1,5,5,Others
ORD10178,CUST1177,Manpreet Kaur,PROD278,Diary,Stationary,7/3/2023,11,3256,35816,South,Upi,July     ,2023,CUST1291,893,1,8720,1,1,1,At Risk
ORD10179,CUST1178,Kevin D'Costa,PROD279,Bluetooth Headphones,Electronics,7/4/2023,17,5448,92616,North,Credit Card,July     ,2023,CUST1292,892,1,42678,1,3,3,Others
ORD10180,CUST1179,Chris Fernandes,PROD280,Heels,Fashion,7/5/2023,3,779,2337,East,Debit Card,July     ,2023,CUST1293,891,1,171780,1,5,5,Others
ORD10181,CUST1180,Ayesha Siddiqui,PROD281,Hair Oil,Skin Care,7/6/2023,19,3042,57798,North,Credit Card,July     ,2023,CUST1294,890,1,8910,1,1,1,At Risk
ORD10182,CUST1181,Rekha Pandey,PROD282,Wireless Earbuds,Electronics,7/7/2023,20,9814,196280,West,Cod,July     ,2023,CUST1295,889,1,21096,1,2,2,At Risk
ORD10183,CUST1182,Bharath Gaur,PROD283,Monitor,Electronics,7/8/2023,6,2800,16800,South,Upi,July     ,2023,CUST1296,888,1,111852,1,5,5,Others
ORD10184,CUST1183,Megha Saxena,PROD284,Boots,Fashion,7/9/2023,16,616,9856,North,Credit Card,July     ,2023,CUST1297,887,1,9178,1,1,1,At Risk
ORD10185,CUST1184,Vikram Patel,PROD285,Kurta,Fashion,7/10/2023,12,8702,104424,East,Debit Card,July     ,2023,CUST1298,886,1,17712,1,2,2,At Risk
ORD10186,CUST1185,Harpreet Singh,PROD286,Sandals,Fashion,7/11/2023,13,4643,60359,North,Credit Card,July     ,2023,CUST1299,885,1,123536,1,5,5,Others
ORD10187,CUST1186,Paul Joseph,,Printer,Electronics,7/12/2023,1,2012,2012,West,Cod,July     ,2023,CUST1300,884,1,15501,1,2,2,At Risk
ORD10188,CUST1187,Pooja Joshi,PROD288,Saree,Fashion,7/13/2023,13,472,6136,South,Upi,July     ,2023,CUST1301,883,1,7546,1,1,1,At Risk
ORD10189,CUST1188,Jasleen Kaur,PROD289,Coffee Maker,Electronics,7/14/2023,2,1929,3858,North,Credit Card,July     ,2023,CUST1302,882,1,15882,1,2,2,At Risk
ORD10190,CUST1189,Rahul Sharma,PROD290,File Folder,Stationary,7/15/2023,2,1536,3072,East,Debit Card,July     ,2023,CUST1303,881,1,25655,1,2,2,At Risk
ORD10191,CUST1190,Priya Verma,PROD291,Laptop,Electronics,7/16/2023,7,7309,51163,North,Credit Card,July     ,2023,CUST1304,880,1,49320,1,3,3,Others
ORD10192,CUST1191,Amit Singh,PROD292,Shoes,Fashion,7/17/2023,13,7775,101075,West,Cod,July     ,2023,CUST1305,879,1,8032,1,1,1,At Risk
ORD10193,CUST1192,Rahul Sharma,PROD293,Phone,Electronics,7/18/2023,18,3223,58014,South,Upi,July     ,2023,CUST1306,878,1,30276,1,3,3,Others
ORD10194,CUST1193,Neha Gupta,PROD294,Headphones,Electronics,7/19/2023,3,1232,3696,North,Credit Card,July     ,2023,CUST1307,877,1,168028,1,5,5,Others
ORD10195,CUST1194,Rahul Sharma,PROD295,Desk,Furniture,7/20/2023,10,7852,78520,East,Debit Card,July     ,2023,CUST1308,876,1,44072,1,3,3,Others
ORD10196,CUST1195,Arjun Reddy,PROD296,Laptop,Electronics,7/21/2023,5,271,1355,North,Credit Card,July     ,2023,CUST1309,875,1,19760,1,2,2,At Risk
ORD10197,CUST1196,John Mathew,PROD297,Dslr Camera,Electronics,7/22/2023,14,4767,66738,West,Cod,July     ,2023,CUST1310,874,1,127862,1,5,5,Others
ORD10198,CUST1197,Daniel George,PROD298,Running Shoes,Fashion,7/23/2023,9,6014,54126,South,Upi,July     ,2023,CUST1311,873,1,87374,1,4,4,Others
ORD10199,CUST1198,Ali Khan,PROD299,T-Shirt,Fashion,7/24/2023,9,3598,32382,North,Credit Card,July     ,2023,CUST1312,872,1,16116,1,2,2,At Risk
ORD10200,CUST1199,Rajesh Yadav,PROD300,Handbag,Accessories,7/25/2023,20,2886,57720,East,Debit Card,July     ,2023,CUST1313,871,1,35756,1,3,3,Others
