order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year
ORD10090,CUST1089,Maria Fernandes,PROD190,Kurta,Fashion,2023-04-06,17,7133.00,121261.00,East,Debit Card,April    ,2023
ORD10091,CUST1090,Imran Hussain,PROD191,Sandals,Fashion,2023-04-07,3,5466.00,16398.00,North,Credit Card,April    ,2023
ORD10092,CUST1091,Deepak Tiwari,PROD192,Printer,Electronics,2023-04-08,19,6141.00,116679.00,West,Cod,April    ,2023
ORD10093,CUST1092,Anita Jain,PROD193,Saree,Fashion,2023-04-09,9,9856.00,88704.00,South,Upi,April    ,2023
ORD10094,CUST1093,Varun Dhawan,PROD194,Coffee Maker,Electronics,2023-04-10,6,9140.00,54840.00,North,Credit Card,April    ,2023
ORD10095,CUST1094,Akash Chatterjee,PROD195,File Folder,Stationary,2023-04-11,1,4104.00,4104.00,East,Debit Card,April    ,2023
ORD10096,CUST1095,Neha Gupta,PROD196,Laptop,Electronics,2023-04-12,1,950.00,950.00,North,Credit Card,April    ,2023
ORD10097,CUST1096,Simran Kaur,PROD197,Shoes,Fashion,2023-04-13,12,4899.00,58788.00,West,Cod,April    ,2023
ORD10098,CUST1097,Chris Fernandes,PROD198,Phone,Electronics,2023-04-14,16,1831.00,29296.00,South,Upi,April    ,2023
ORD10099,CUST1098,Samuel Joseph,PROD199,Headphones,Electronics,2023-04-15,9,3321.00,29889.00,North,Credit Card,April    ,2023
ORD10100,CUST1099,Faizan Ansari,PROD200,Desk,Furniture,2023-04-16,8,1746.00,13968.00,East,Debit Card,April    ,2023
ORD10101,CUST1100,Kavita Shukla,PROD201,Laptop,Electronics,2023-04-17,6,6630.00,39780.00,North,Credit Card,April    ,2023
ORD10102,CUST1101,Nitin Bansal,PROD202,Dslr Camera,Electronics,2023-04-18,5,7567.00,37835.00,West,Cod,April    ,2023
ORD10103,CUST1102,Tanya Sharma,PROD203,Running Shoes,Fashion,2023-04-19,5,9321.00,46605.00,South,Upi,April    ,2023
ORD10105,CUST1104,Rohit Kumar,PROD205,Handbag,Accessories,2023-04-21,10,6527.00,65270.00,East,Debit Card,April    ,2023
ORD10106,CUST1105,Gurpreet Singh,PROD206,Dining Table,Furniture,2023-04-22,8,3841.00,30728.00,North,Credit Card,April    ,2023
ORD10107,CUST1106,Anthony Rodrigues,PROD207,Coffee Maker,Electronics,2023-04-23,15,7369.00,110535.00,West,Cod,April    ,2023
ORD10108,CUST1107,Yash Thakur,PROD208,Table Lamp,Home Decor,2023-04-24,4,9443.00,37772.00,South,Upi,April    ,2023
ORD10109,CUST1108,Sana Khan,PROD209,Notebook,Stationary,2023-04-25,18,9413.00,169434.00,North,Credit Card,April    ,2023
ORD10110,CUST1109,Mukesh Chauhan,PROD210,Water Bottle,Accessories,2023-04-26,16,2366.00,37856.00,East,Debit Card,April    ,2023
ORD10111,CUST1110,Komal Arora,PROD211,Gym Dumbbells,Accessories,2023-04-27,20,5539.00,110780.00,North,Credit Card,April    ,2023
ORD10112,CUST1111,Yash Thakur,PROD212,Perfume,Accessories,2023-04-28,9,3449.00,31041.00,West,Cod,April    ,2023
ORD10113,CUST1112,Nikita Sharma,PROD213,Toy Car,Toy,2023-04-29,12,7813.00,93756.00,South,Upi,April    ,2023
ORD10114,CUST1113,Anjali Mehta,PROD214,Mobile Charger,Electronics,2023-04-30,16,6865.00,109840.00,North,Credit Card,April    ,2023
ORD10115,CUST1114,Manpreet Kaur,PROD215,Curtains,Home Decor,2023-05-01,13,9785.00,127205.00,East,Debit Card,May      ,2023
ORD10116,CUST1115,Kevin D'Costa,PROD216,Smartphone,Electronics,2023-05-02,4,2112.00,8448.00,North,Credit Card,May      ,2023
ORD10117,CUST1116,Chris Fernandes,PROD217,Webcam,Electronics,2023-05-03,7,1736.00,12152.00,West,Cod,May      ,2023
ORD10118,CUST1117,Ayesha Siddiqui,PROD218,Sneakers,Fashion,2023-05-04,2,716.00,1432.00,South,Upi,May      ,2023
ORD10120,CUST1119,Bharath Gaur,PROD220,Backpack,Accessories,2023-05-06,12,7658.00,91896.00,East,Debit Card,May      ,2023
ORD10121,CUST1120,Megha Saxena,,Office Chair,Home Decor,2023-05-07,19,5128.00,97432.00,North,Credit Card,May      ,2023
ORD10122,CUST1121,Vikram Patel,PROD222,Blender,Electronics,2023-05-08,18,8633.00,155394.00,West,Cod,May      ,2023
ORD10123,CUST1122,Harpreet Singh,PROD223,Ceiling Light,Electronics,2023-05-09,9,5936.00,53424.00,South,Upi,May      ,2023
ORD10124,CUST1123,Paul Joseph,PROD224,Pen,Stationary,2023-05-10,20,3009.00,60180.00,North,Credit Card,May      ,2023
ORD10125,CUST1124,Pooja Joshi,PROD225,Lunch Box,Home ,2023-05-11,8,2001.00,16008.00,East,Debit Card,May      ,2023
ORD10126,CUST1125,Jasleen Kaur,PROD226,Yoga Mat,Accessories,2023-05-12,11,285.00,3135.00,North,Credit Card,May      ,2023
ORD10127,CUST1126,Rahul Sharma,PROD227,Deodorant,Accessories,2023-05-13,19,897.00,17043.00,West,Cod,May      ,2023
ORD10128,CUST1127,Priya Verma,PROD228,Teddy Bear,Toy,2023-05-14,11,2233.00,24563.00,South,Upi,May      ,2023
ORD10082,CUST1081,Unknown,PROD182,Marker,Stationary,2023-03-29,8,3778.00,30224.00,West,Cod,March    ,2023
ORD10129,CUST1128,Amit Singh,PROD229,Laptop Bag,Accessories,2023-05-15,10,5410.00,54100.00,North,Credit Card,May      ,2023
ORD10130,CUST1129,Rahul Sharma,PROD230,Bedsheet,Home Decor,2023-05-16,12,7725.00,92700.00,East,Debit Card,May      ,2023
ORD10131,CUST1130,Neha Gupta,PROD231,Tablet,Electronics,2023-05-17,20,3567.00,71340.00,North,Credit Card,May      ,2023
ORD10132,CUST1131,Rahul Sharma,PROD232,Power Bank,Electronics,2023-05-18,15,9743.00,146145.00,West,Cod,May      ,2023
ORD10133,CUST1132,Arjun Reddy,PROD233,Formal Shoes,Fashion,2023-05-19,10,8705.00,87050.00,South,Upi,May      ,2023
ORD10134,CUST1133,John Mathew,PROD234,Jeans,Fashion,2023-05-20,2,8522.00,17044.00,North,Credit Card,May      ,2023
ORD10135,CUST1134,Daniel George,PROD235,Wallet,Accessories,2023-05-21,2,5670.00,11340.00,East,Debit Card,May      ,2023
ORD10136,CUST1135,Ali Khan,PROD236,Sofa,Furniture,2023-05-22,6,6950.00,41700.00,North,Credit Card,May      ,2023
ORD10137,CUST1136,Rajesh Yadav,PROD237,Microwave Oven,Home,2023-05-23,1,425.00,425.00,West,Cod,May      ,2023
ORD10138,CUST1137,Ramesh Gupta,PROD238,Floor Lamp,Home Decor,2023-05-24,14,8677.00,121478.00,South,Upi,May      ,2023
ORD10139,CUST1138,Harsh Vardhan,PROD239,Pencil,Stationary,2023-05-25,18,3076.00,55368.00,North,Credit Card,May      ,2023
ORD10140,CUST1139,Aditya Roy,PROD240,Travel Mug,Accessories,2023-05-26,11,2882.00,31702.00,East,Debit Card,May      ,2023
ORD10141,CUST1140,Priya Verma,PROD241,Skipping Rope,Accessories,2023-05-27,19,209.00,3971.00,North,Credit Card,May      ,2023
ORD10142,CUST1141,Sneha Iyer,PROD242,Face Wash,Skin Care,2023-05-28,11,6029.00,66319.00,West,Cod,May      ,2023
ORD10143,CUST1142,David Thomas,,Puzzle Game,Game,2023-05-29,8,7399.00,59192.00,South,Upi,May      ,2023
ORD10144,CUST1143,Rachel D'Silva,PROD244,Screen Protector,Electronics,2023-05-30,19,1060.00,20140.00,North,Credit Card,May      ,2023
ORD10145,CUST1144,Omar Sheikh,PROD245,Pillow,Home Decor,2023-05-31,3,2524.00,7572.00,East,Debit Card,May      ,2023
ORD10146,CUST1145,Sunita Mishra,PROD246,Gaming Console,Electronics,2023-06-01,1,6781.00,6781.00,North,Credit Card,June     ,2023
ORD10147,CUST1146,Suresh Agarwal,PROD247,Usb Cable,Electronics,2023-06-02,17,8686.00,147662.00,West,Cod,June     ,2023
ORD10148,CUST1147,Ritika Kapoor,PROD248,Sandals,Fashion,2023-06-03,16,5822.00,93152.00,South,Upi,June     ,2023
ORD10149,CUST1148,Shruti Das,PROD249,Jacket,Fashion,2023-06-04,15,3699.00,55485.00,North,Credit Card,June     ,2023
ORD10150,CUST1149,Amit Singh,PROD250,Belt,Accessories,2023-06-05,16,6683.00,106928.00,East,Debit Card,June     ,2023
ORD10151,CUST1150,Karan Malhotra,PROD251,Set Bed,Home Decor,2023-06-06,9,8993.00,80937.00,North,Credit Card,June     ,2023
ORD10152,CUST1151,Michael D'Souza,PROD252,Electric Kettle,Electronics,2023-06-07,9,3982.00,35838.00,West,Cod,June     ,2023
ORD10153,CUST1152,Maria Fernandes,PROD253,Led Bulb,Electronics,2023-06-08,1,9270.00,9270.00,South,Upi,June     ,2023
ORD10154,CUST1153,Imran Hussain,PROD254,Eraser,Stationary,2023-06-09,12,7655.00,91860.00,North,Credit Card,June     ,2023
ORD10155,CUST1154,Deepak Tiwari,PROD255,Thermos,Home,2023-06-10,8,672.00,5376.00,East,Debit Card,June     ,2023
ORD10156,CUST1155,Anita Jain,PROD256,Treadmill,Accessories,2023-06-11,15,2678.00,40170.00,North,Credit Card,June     ,2023
ORD10157,CUST1156,Varun Dhawan,PROD257,Moisturizer,Skin Care,2023-06-12,15,2156.00,32340.00,West,Cod,June     ,2023
ORD10158,CUST1157,Akash Chatterjee,PROD258,Board Game,Game,2023-06-13,1,5710.00,5710.00,South,Upi,June     ,2023
ORD10159,CUST1158,Neha Gupta,PROD259,Phone Case,Accessories,2023-06-14,13,9345.00,121485.00,North,Credit Card,June     ,2023
ORD10160,CUST1159,Simran Kaur,PROD260,Cushion,Home Decor,2023-06-15,5,2893.00,14465.00,East,Debit Card,June     ,2023
ORD10161,CUST1160,Chris Fernandes,PROD261,Smartwatch,Accessories,2023-06-16,19,8755.00,166345.00,North,Credit Card,June     ,2023
ORD10162,CUST1161,Samuel Joseph,PROD262,Keyboard,Electronics,2023-06-17,18,3613.00,65034.00,West,Cod,June     ,2023
ORD10163,CUST1162,Faizan Ansari,PROD263,Flip Flops,Fashion,2023-06-18,12,4958.00,59496.00,South,Upi,June     ,2023
ORD10164,CUST1163,Kavita Shukla,PROD264,Hoodie,Fashion,2023-06-19,7,250.00,1750.00,North,Credit Card,June     ,2023
ORD10165,CUST1164,Nitin Bansal,,Sunglasses,Accessories,2023-06-20,20,623.00,12460.00,East,Debit Card,June     ,2023
ORD10166,CUST1165,Tanya Sharma,PROD266,Wardrobe,Furniture,2023-06-21,6,1290.00,7740.00,North,Credit Card,June     ,2023
ORD10167,CUST1166,Priyanshu Singh,PROD267,Toaster,Electronics,2023-06-22,8,6618.00,52944.00,West,Cod,June     ,2023
ORD10168,CUST1167,Rohit Kumar,PROD268,Marker,Stationary,2023-06-23,8,9646.00,77168.00,South,Upi,June     ,2023
ORD10169,CUST1168,Gurpreet Singh,PROD269,Shampoo,Skin Care,2023-06-24,12,8046.00,96552.00,North,Credit Card,June     ,2023
ORD10170,CUST1169,Anthony Rodrigues,PROD270,Bluetooth Headphones,Electronics,2023-06-25,16,6228.00,99648.00,East,Debit Card,June     ,2023
ORD10171,CUST1170,Yash Thakur,PROD271,Mouse,Electronics,2023-06-26,9,938.00,8442.00,North,Credit Card,June     ,2023
ORD10172,CUST1171,Sana Khan,PROD272,Heels,Fashion,2023-06-27,6,3949.00,23694.00,West,Cod,June     ,2023
ORD10173,CUST1172,Mukesh Chauhan,PROD273,Sweater,Fashion,2023-06-28,20,9104.00,182080.00,South,Upi,June     ,2023
ORD10174,CUST1173,Komal Arora,PROD274,Cap,Fashion,2023-06-29,5,2995.00,14975.00,North,Credit Card,June     ,2023
ORD10175,CUST1174,Yash Thakur,PROD275,Study Table,Furniture,2023-06-30,4,4226.00,16904.00,East,Debit Card,June     ,2023
ORD10176,CUST1175,Nikita Sharma,PROD276,Induction Cooktop,Electronics,2023-07-01,4,8172.00,32688.00,North,Credit Card,July     ,2023
ORD10177,CUST1176,Anjali Mehta,PROD277,Marker,Stationary,2023-07-02,8,1412.00,11296.00,West,Cod,July     ,2023
ORD10178,CUST1177,Manpreet Kaur,PROD278,Diary,Stationary,2023-07-03,11,3256.00,35816.00,South,Upi,July     ,2023
ORD10179,CUST1178,Kevin D'Costa,PROD279,Bluetooth Headphones,Electronics,2023-07-04,17,5448.00,92616.00,North,Credit Card,July     ,2023
ORD10180,CUST1179,Chris Fernandes,PROD280,Heels,Fashion,2023-07-05,3,779.00,2337.00,East,Debit Card,July     ,2023
ORD10181,CUST1180,Ayesha Siddiqui,PROD281,Hair Oil,Skin Care,2023-07-06,19,3042.00,57798.00,North,Credit Card,July     ,2023
ORD10182,CUST1181,Rekha Pandey,PROD282,Wireless Earbuds,Electronics,2023-07-07,20,9814.00,196280.00,West,Cod,July     ,2023
ORD10183,CUST1182,Bharath Gaur,PROD283,Monitor,Electronics,2023-07-08,6,2800.00,16800.00,South,Upi,July     ,2023
ORD10184,CUST1183,Megha Saxena,PROD284,Boots,Fashion,2023-07-09,16,616.00,9856.00,North,Credit Card,July     ,2023
ORD10185,CUST1184,Vikram Patel,PROD285,Kurta,Fashion,2023-07-10,12,8702.00,104424.00,East,Debit Card,July     ,2023
ORD10186,CUST1185,Harpreet Singh,PROD286,Sandals,Fashion,2023-07-11,13,4643.00,60359.00,North,Credit Card,July     ,2023
ORD10187,CUST1186,Paul Joseph,,Printer,Electronics,2023-07-12,1,2012.00,2012.00,West,Cod,July     ,2023
ORD10188,CUST1187,Pooja Joshi,PROD288,Saree,Fashion,2023-07-13,13,472.00,6136.00,South,Upi,July     ,2023
ORD10189,CUST1188,Jasleen Kaur,PROD289,Coffee Maker,Electronics,2023-07-14,2,1929.00,3858.00,North,Credit Card,July     ,2023
ORD10190,CUST1189,Rahul Sharma,PROD290,File Folder,Stationary,2023-07-15,2,1536.00,3072.00,East,Debit Card,July     ,2023
ORD10191,CUST1190,Priya Verma,PROD291,Laptop,Electronics,2023-07-16,7,7309.00,51163.00,North,Credit Card,July     ,2023
ORD10192,CUST1191,Amit Singh,PROD292,Shoes,Fashion,2023-07-17,13,7775.00,101075.00,West,Cod,July     ,2023
ORD10193,CUST1192,Rahul Sharma,PROD293,Phone,Electronics,2023-07-18,18,3223.00,58014.00,South,Upi,July     ,2023
ORD10194,CUST1193,Neha Gupta,PROD294,Headphones,Electronics,2023-07-19,3,1232.00,3696.00,North,Credit Card,July     ,2023
ORD10195,CUST1194,Rahul Sharma,PROD295,Desk,Furniture,2023-07-20,10,7852.00,78520.00,East,Debit Card,July     ,2023
ORD10196,CUST1195,Arjun Reddy,PROD296,Laptop,Electronics,2023-07-21,5,271.00,1355.00,North,Credit Card,July     ,2023
ORD10197,CUST1196,John Mathew,PROD297,Dslr Camera,Electronics,2023-07-22,14,4767.00,66738.00,West,Cod,July     ,2023
ORD10198,CUST1197,Daniel George,PROD298,Running Shoes,Fashion,2023-07-23,9,6014.00,54126.00,South,Upi,July     ,2023
ORD10199,CUST1198,Ali Khan,PROD299,T-Shirt,Fashion,2023-07-24,9,3598.00,32382.00,North,Credit Card,July     ,2023
ORD10200,CUST1199,Rajesh Yadav,PROD300,Handbag,Accessories,2023-07-25,20,2886.00,57720.00,East,Debit Card,July     ,2023
ORD10201,CUST1200,Ramesh Gupta,PROD301,Dining Table,Furniture,2023-07-26,12,7017.00,84204.00,North,Credit Card,July     ,2023
ORD10202,CUST1201,Harsh Vardhan,PROD302,Coffee Maker,Electronics,2023-07-27,5,4058.00,20290.00,West,Cod,July     ,2023
ORD10203,CUST1202,Aditya Roy,PROD303,Table Lamp,Home Decor,2023-07-28,13,2120.00,27560.00,South,Upi,July     ,2023
ORD10204,CUST1203,Priya Verma,PROD304,Notebook,Stationary,2023-07-29,10,6345.00,63450.00,North,Credit Card,July     ,2023
ORD10205,CUST1204,Sneha Iyer,PROD305,Water Bottle,Accessories,2023-07-30,9,7619.00,68571.00,East,Debit Card,July     ,2023
ORD10206,CUST1205,David Thomas,PROD306,Gym Dumbbells,Accessories,2023-07-31,16,6348.00,101568.00,North,Credit Card,July     ,2023
ORD10207,CUST1206,Rachel D'Silva,PROD307,Perfume,Accessories,2023-08-01,10,993.00,9930.00,West,Cod,August   ,2023
ORD10208,CUST1207,Omar Sheikh,PROD308,Toy Car,Toy,2023-08-02,5,9819.00,49095.00,South,Upi,August   ,2023
ORD10209,CUST1208,Sunita Mishra,PROD309,Mobile Charger,Electronics,2023-08-03,11,5241.00,57651.00,North,Credit Card,August   ,2023
ORD10210,CUST1209,Suresh Agarwal,PROD310,Curtains,Home Decor,2023-08-04,4,6299.00,25196.00,East,Debit Card,August   ,2023
ORD10211,CUST1210,Ritika Kapoor,PROD311,Smartphone,Electronics,2023-08-05,10,4003.00,40030.00,North,Credit Card,August   ,2023
ORD10212,CUST1211,Shruti Das,PROD312,Webcam,Electronics,2023-08-06,2,6715.00,13430.00,West,Cod,August   ,2023
ORD10213,CUST1212,Amit Singh,PROD313,Sneakers,Fashion,2023-08-07,17,6942.00,118014.00,South,Upi,August   ,2023
ORD10214,CUST1213,Karan Malhotra,,Shirt,Fashion,2023-08-08,19,6236.00,118484.00,North,Credit Card,August   ,2023
ORD10215,CUST1214,Michael D'Souza,PROD315,Backpack,Accessories,2023-08-09,7,1711.00,11977.00,East,Debit Card,August   ,2023
ORD10216,CUST1215,Maria Fernandes,PROD316,Office Chair,Home Decor,2023-08-10,19,7468.00,141892.00,North,Credit Card,August   ,2023
ORD10217,CUST1216,Imran Hussain,PROD317,Blender,Electronics,2023-08-11,15,4780.00,71700.00,West,Cod,August   ,2023
ORD10218,CUST1217,Deepak Tiwari,PROD318,Ceiling Light,Electronics,2023-08-12,11,1714.00,18854.00,South,Upi,August   ,2023
ORD10219,CUST1218,Anita Jain,PROD319,Pen,Stationary,2023-08-13,5,7201.00,36005.00,North,Credit Card,August   ,2023
ORD10220,CUST1219,Varun Dhawan,PROD320,Lunch Box,Home ,2023-08-14,13,1836.00,23868.00,East,Debit Card,August   ,2023
ORD10221,CUST1220,Akash Chatterjee,PROD321,Yoga Mat,Accessories,2023-08-15,10,276.00,2760.00,North,Credit Card,August   ,2023
ORD10222,CUST1221,Neha Gupta,PROD322,Deodorant,Accessories,2023-08-16,10,7245.00,72450.00,West,Cod,August   ,2023
ORD10223,CUST1222,Simran Kaur,PROD323,Teddy Bear,Toy,2023-08-17,6,877.00,5262.00,South,Upi,August   ,2023
ORD10224,CUST1223,Chris Fernandes,PROD324,Laptop Bag,Accessories,2023-08-18,9,2367.00,21303.00,North,Credit Card,August   ,2023
ORD10225,CUST1224,Samuel Joseph,PROD325,Bedsheet,Home Decor,2023-08-19,10,1206.00,12060.00,East,Debit Card,August   ,2023
ORD10226,CUST1225,Faizan Ansari,PROD326,Tablet,Electronics,2023-08-20,10,5667.00,56670.00,North,Credit Card,August   ,2023
ORD10227,CUST1226,Kavita Shukla,PROD327,Power Bank,Electronics,2023-08-21,20,8126.00,162520.00,West,Cod,August   ,2023
ORD10228,CUST1227,Nitin Bansal,PROD328,Formal Shoes,Fashion,2023-08-22,4,7053.00,28212.00,South,Upi,August   ,2023
ORD10229,CUST1228,Tanya Sharma,PROD329,Jeans,Fashion,2023-08-23,11,6222.00,68442.00,North,Credit Card,August   ,2023
ORD10230,CUST1229,Priyanshu Singh,PROD330,Wallet,Accessories,2023-08-24,11,8080.00,88880.00,East,Debit Card,August   ,2023
ORD10231,CUST1230,Rohit Kumar,PROD331,Sofa,Furniture,2023-08-25,3,2213.00,6639.00,North,Credit Card,August   ,2023
ORD10232,CUST1231,Gurpreet Singh,PROD332,Microwave Oven,Home,2023-08-26,3,360.00,1080.00,West,Cod,August   ,2023
ORD10233,CUST1232,Anthony Rodrigues,PROD333,Floor Lamp,Home Decor,2023-08-27,3,8697.00,26091.00,South,Upi,August   ,2023
ORD10234,CUST1233,Yash Thakur,PROD334,Pencil,Stationary,2023-08-28,3,5568.00,16704.00,North,Credit Card,August   ,2023
ORD10235,CUST1234,Sana Khan,PROD335,Travel Mug,Accessories,2023-08-29,14,454.00,6356.00,East,Debit Card,August   ,2023
ORD10236,CUST1235,Mukesh Chauhan,PROD336,Skipping Rope,Accessories,2023-08-30,12,9003.00,108036.00,North,Credit Card,August   ,2023
ORD10237,CUST1236,Komal Arora,PROD337,Face Wash,Skin Care,2023-08-31,10,2430.00,24300.00,West,Cod,August   ,2023
ORD10238,CUST1237,Yash Thakur,PROD338,Puzzle Game,Game,2023-09-01,14,9791.00,137074.00,South,Upi,September,2023
ORD10239,CUST1238,Nikita Sharma,PROD339,Screen Protector,Electronics,2023-09-02,7,6070.00,42490.00,North,Credit Card,September,2023
ORD10240,CUST1239,Anjali Mehta,PROD340,Pillow,Home Decor,2023-09-03,7,1193.00,8351.00,East,Debit Card,September,2023
ORD10241,CUST1240,Manpreet Kaur,PROD341,Gaming Console,Electronics,2023-09-04,20,8004.00,160080.00,North,Credit Card,September,2023
ORD10242,CUST1241,Kevin D'Costa,PROD342,Usb Cable,Electronics,2023-09-05,10,6126.00,61260.00,West,Cod,September,2023
ORD10243,CUST1242,Chris Fernandes,PROD343,Sandals,Fashion,2023-09-06,1,9666.00,9666.00,South,Upi,September,2023
ORD10244,CUST1243,Ayesha Siddiqui,PROD344,Jacket,Fashion,2023-09-07,11,7007.00,77077.00,North,Credit Card,September,2023
ORD10245,CUST1244,Rekha Pandey,PROD345,Belt,Accessories,2023-09-08,1,1276.00,1276.00,East,Debit Card,September,2023
ORD10246,CUST1245,Bharath Gaur,PROD346,Set Bed,Home Decor,2023-09-09,15,1860.00,27900.00,North,Credit Card,September,2023
ORD10247,CUST1246,Megha Saxena,PROD347,Electric Kettle,Electronics,2023-09-10,18,2250.00,40500.00,West,Cod,September,2023
ORD10248,CUST1247,Vikram Patel,PROD348,Led Bulb,Electronics,2023-09-11,7,8320.00,58240.00,South,Upi,September,2023
ORD10249,CUST1248,Harpreet Singh,PROD349,Eraser,Stationary,2023-09-12,8,5588.00,44704.00,North,Credit Card,September,2023
ORD10250,CUST1249,Paul Joseph,PROD350,Thermos,Home,2023-09-13,19,1692.00,32148.00,East,Debit Card,September,2023
ORD10251,CUST1250,Pooja Joshi,PROD351,Treadmill,Accessories,2023-09-14,19,259.00,4921.00,North,Credit Card,September,2023
ORD10252,CUST1251,Jasleen Kaur,PROD352,Moisturizer,Skin Care,2023-09-15,10,3516.00,35160.00,West,Cod,September,2023
ORD10253,CUST1252,Rahul Sharma,PROD353,Board Game,Game,2023-09-16,3,1448.00,4344.00,South,Upi,September,2023
ORD10254,CUST1253,Priya Verma,PROD354,Phone Case,Accessories,2023-09-17,16,9195.00,147120.00,North,Credit Card,September,2023
ORD10255,CUST1254,Amit Singh,PROD355,Cushion,Home Decor,2023-09-18,12,7584.00,91008.00,East,Debit Card,September,2023
ORD10256,CUST1255,Rahul Sharma,PROD356,Smartwatch,Accessories,2023-09-19,10,6118.00,61180.00,North,Credit Card,September,2023
ORD10257,CUST1256,Neha Gupta,,Keyboard,Electronics,2023-09-20,4,9826.00,39304.00,West,Cod,September,2023
ORD10258,CUST1257,Rahul Sharma,PROD358,Flip Flops,Fashion,2023-09-21,15,6760.00,101400.00,South,Upi,September,2023
ORD10259,CUST1258,Arjun Reddy,PROD359,Hoodie,Fashion,2023-09-22,3,3381.00,10143.00,North,Credit Card,September,2023
ORD10260,CUST1259,John Mathew,PROD360,Sunglasses,Accessories,2023-09-23,18,5165.00,92970.00,East,Debit Card,September,2023
ORD10261,CUST1260,Daniel George,PROD361,Wardrobe,Furniture,2023-09-24,19,5419.00,102961.00,North,Credit Card,September,2023
ORD10262,CUST1261,Ali Khan,PROD362,Toaster,Electronics,2023-09-25,2,7792.00,15584.00,West,Cod,September,2023
ORD10263,CUST1262,Rajesh Yadav,PROD363,Marker,Stationary,2023-09-26,9,7871.00,70839.00,South,Upi,September,2023
ORD10264,CUST1263,Ramesh Gupta,PROD364,Shampoo,Skin Care,2023-09-27,18,7671.00,138078.00,North,Credit Card,September,2023
ORD10265,CUST1264,Harsh Vardhan,PROD365,Bluetooth Headphones,Electronics,2023-09-28,6,7146.00,42876.00,East,Debit Card,September,2023
ORD10266,CUST1265,Aditya Roy,PROD366,Mouse,Electronics,2023-09-29,1,4869.00,4869.00,North,Credit Card,September,2023
ORD10268,CUST1267,Sneha Iyer,PROD368,Sweater,Fashion,2023-10-01,11,8968.00,98648.00,South,Upi,October  ,2023
ORD10269,CUST1268,David Thomas,PROD369,Cap,Fashion,2023-10-02,2,5186.00,10372.00,North,Credit Card,October  ,2023
ORD10270,CUST1269,Rachel D'Silva,PROD370,Study Table,Furniture,2023-10-03,7,6366.00,44562.00,East,Debit Card,October  ,2023
ORD10271,CUST1270,Omar Sheikh,PROD371,Induction Cooktop,Electronics,2023-10-04,13,6781.00,88153.00,North,Credit Card,October  ,2023
ORD10272,CUST1271,Sunita Mishra,PROD372,Marker,Stationary,2023-10-05,15,1140.00,17100.00,West,Cod,October  ,2023
ORD10273,CUST1272,Suresh Agarwal,PROD373,Diary,Stationary,2023-10-06,15,4875.00,73125.00,South,Upi,October  ,2023
ORD10274,CUST1273,Ritika Kapoor,PROD374,Bluetooth Headphones,Electronics,2023-10-07,2,5517.00,11034.00,North,Credit Card,October  ,2023
